Date,Cured/Discharged
28-08-2020,30972
29-08-2020,33008
30-08-2020,34091
31-08-2020,35747
01-09-2020,37027
02-09-2020,38147
03-09-2020,39742
04-09-2020,41271
05-09-2020,42543
06-09-2020,43849
07-09-2020,45455
08-09-2020,47020
09-09-2020,49327
10-09-2020,50558
11-09-2020,51906
12-09-2020,53308
13-09-2020,55385
14-09-2020,57536
15-09-2020,58999
16-09-2020,60814
17-09-2020,63570
18-09-2020,65818
19-09-2020,68463
20-09-2020,70373
21-09-2020,72598
22-09-2020,75409
23-09-2020,77127
24-09-2020,79244
25-09-2020,81475
26-09-2020,84025
27-09-2020,86013
28-09-2020,88312
29-09-2020,90345
30-09-2020,92277
01-10-2020,93666
02-10-2020,95937
03-10-2020,97777
04-10-2020,99468
05-10-2020,100977
06-10-2020,102648
07-10-2020,104355
08-10-2020,105585
09-10-2020,107200
10-10-2020,108533
11-10-2020,109767
12-10-2020,110865
13-10-2020,112099
14-10-2020,113105
15-10-2020,114075
16-10-2020,115186
17-10-2020,116165
18-10-2020,116925
19-10-2020,117883
20-10-2020,118767
21-10-2020,119658
22-10-2020,120220
23-10-2020,121155
24-10-2020,121735
25-10-2020,122256
26-10-2020,122721
27-10-2020,123047
28-10-2020,123510
29-10-2020,123866
30-10-2020,124293
31-10-2020,124870
01-11-2020,125198
02-11-2020,125566
03-11-2020,125961
04-11-2020,126315
05-11-2020,126583
06-11-2020,126932
07-11-2020,127304
08-11-2020,127821
09-11-2020,128217
10-11-2020,128727
11-11-2020,129089
12-11-2020,129549
13-11-2020,130018
14-11-2020,130406
15-11-2020,130406
16-11-2020,131431
17-11-2020,132001
18-11-2020,132266
19-11-2020,132917
20-11-2020,133427
21-11-2020,133919
22-11-2020,134511
23-11-2020,135008
24-11-2020,135739
25-11-2020,136178
26-11-2020,136622
27-11-2020,137089
28-11-2020,137630
29-11-2020,138206
30-11-2020,138870
01-12-2020,139442
02-12-2020,140254
03-12-2020,140772
04-12-2020,141478
05-12-2020,142121
06-12-2020,142791
07-12-2020,143414
08-12-2020,144301
09-12-2020,145093
10-12-2020,145623
11-12-2020,146126
12-12-2020,146777
13-12-2020,147431
14-12-2020,148047
15-12-2020,148680
17-12-2020,150007
18-12-2020,150636
19-12-2020,151119
20-12-2020,151679
21-12-2020,152223
22-12-2020,152758
23-12-2020,153382
24-12-2020,153964
25-12-2020,154433
26-12-2020,154845
27-12-2020,155409
28-12-2020,155892
29-12-2020,156342
30-12-2020,156719
31-12-2020,157043
03-01-2021,158219
04-01-2021,158482
05-01-2021,158972
06-01-2021,159265
07-01-2021,159500
08-01-2021,159790
09-01-2021,160042
10-01-2021,160343
11-01-2021,160655
12-01-2021,160920
13-01-2021,161235
14-01-2021,161457
15-01-2021,161710
16-01-2021,161967
17-01-2021,162289
18-01-2021,162484
19-01-2021,162762
20-01-2021,163009
21-01-2021,163211
22-01-2021,163438
23-01-2021,163655
24-01-2021,163887
25-01-2021,164119
27-01-2021,164541
28-01-2021,164745
29-01-2021,164937
30-01-2021,165145
31-01-2021,165291
01-02-2021,165533
02-02-2021,165753
03-02-2021,165924
04-02-2021,166103
05-02-2021,166263
06-02-2021,166477
07-02-2021,166643
08-02-2021,166828
09-02-2021,167073
10-02-2021,167285
11-02-2021,167465
12-02-2021,167652
13-02-2021,167814
14-02-2021,168035
15-02-2021,168239
16-02-2021,168456
17-02-2021,168654
18-02-2021,168833
19-02-2021,169002
20-02-2021,169216
21-02-2021,169480
22-02-2021,169686
23-02-2021,169911
24-02-2021,170187
25-02-2021,170435
26-02-2021,170713
27-02-2021,170968
01-03-2021,171712
02-03-2021,172106
03-03-2021,172480
04-03-2021,172845
06-03-2021,173630
07-03-2021,174274
08-03-2021,174967
09-03-2021,175659
10-03-2021,176164
11-03-2021,176660
13-03-2021,178271
14-03-2021,179295
15-03-2021,180133
16-03-2021,181532
17-03-2021,182283
18-03-2021,183557
19-03-2021,184848
20-03-2021,186187
21-03-2021,187198
22-03-2021,188529
23-03-2021,190399
24-03-2021,191825
25-03-2021,193280
27-03-2021,196831
28-03-2021,198972
29-03-2021,201127
30-03-2021,203710
31-03-2021,206246
01-04-2021,209034
02-04-2021,211325
03-04-2021,213327
04-04-2021,216108
05-04-2021,219063
06-04-2021,221578
07-04-2021,223928
08-04-2021,226887
09-04-2021,229367
10-04-2021,231885
11-04-2021,234270
12-04-2021,237391
13-04-2021,240798
14-04-2021,243410
15-04-2021,246583
16-04-2021,249061
17-04-2021,252190
18-04-2021,254805
19-04-2021,257946
20-04-2021,261364
21-04-2021,264562
22-04-2021,267289
23-04-2021,270946
24-04-2021,274240
25-04-2021,277189
26-04-2021,282504
27-04-2021,286942
28-04-2021,290716
29-04-2021,295988
30-04-2021,301047
01-05-2021,306153
02-05-2021,310601
03-05-2021,315845
04-05-2021,321861
05-05-2021,327976
06-05-2021,334677
07-05-2021,339803
08-05-2021,344779
09-05-2021,351426
10-05-2021,357276
11-05-2021,364170
12-05-2021,371494
13-05-2021,376465
14-05-2021,376465
15-05-2021,384702
16-05-2021,401273
17-05-2021,410332
18-05-2021,418884
19-05-2021,427058
20-05-2021,434930
21-05-2021,443666
22-05-2021,452318
23-05-2021,459681
24-05-2021,468208
25-05-2021,475011
26-05-2021,481462
27-05-2021,487859
28-05-2021,493854
30-05-2021,506349
31-05-2021,511720
01-06-2021,516624
02-06-2021,521663
03-06-2021,526089
04-06-2021,530601
05-06-2021,534915
06-06-2021,538534
07-06-2021,542324
08-06-2021,545674
09-06-2021,548316
10-06-2021,550837
11-06-2021,553174
12-03-2020,0
13-03-2020,0
14-03-2020,1
15-03-2020,0
16-03-2020,3
17-03-2020,3
18-03-2020,3
19-03-2020,3
20-03-2020,3
21-03-2020,3
22-03-2020,3
23-03-2020,3
24-03-2020,3
25-03-2020,3
26-03-2020,3
27-03-2020,3
28-03-2020,3
29-03-2020,3
30-03-2020,3
31-03-2020,3
01-04-2020,3
02-04-2020,3
03-04-2020,3
04-04-2020,3
05-04-2020,21
06-04-2020,21
07-04-2020,21
08-04-2020,21
09-04-2020,21
10-04-2020,21
11-04-2020,21
12-04-2020,21
13-04-2020,21
14-04-2020,21
15-04-2020,147
16-04-2020,147
17-04-2020,164
18-04-2020,183
19-04-2020,183
20-04-2020,183
21-04-2020,205
22-04-2020,230
23-04-2020,230
24-04-2020,230
25-04-2020,230
26-04-2020,493
27-04-2020,518
28-04-2020,669
29-04-2020,768
30-04-2020,768
01-05-2020,836
02-05-2020,1116
03-05-2020,1121
04-05-2020,1356
05-05-2020,1394
06-05-2020,1525
07-05-2020,1596
08-05-2020,1596
09-05-2020,1916
10-05-2020,2026
11-05-2020,2176
12-05-2020,2264
13-05-2020,2378
14-05-2020,2459
15-05-2020,2580
16-05-2020,2677
17-05-2020,2839
18-05-2020,2992
19-05-2020,3218
20-05-2020,3337
21-05-2020,3404
22-05-2020,3485
23-05-2020,3680
24-05-2020,3786
25-05-2020,3848
26-05-2020,3951
27-05-2020,4171
28-05-2020,4457
29-05-2020,4817
30-05-2020,5244
31-05-2020,5739
01-06-2020,5927
02-06-2020,6040
03-06-2020,6435
04-06-2020,6744
05-06-2020,7104
06-06-2020,7359
07-06-2020,7501
08-06-2020,7641
09-06-2020,8004
10-06-2020,8328
11-06-2020,8569
12-06-2020,8775
13-06-2020,8898
14-06-2020,9337
15-06-2020,9566
16-06-2020,9785
17-06-2020,9849
18-06-2020,10467
19-06-2020,10742
20-06-2020,10997
21-06-2020,11274
22-06-2020,11597
23-06-2020,11910
24-06-2020,12213
25-06-2020,12611
26-06-2020,12840
27-06-2020,13062
28-06-2020,13367
29-06-2020,13611
30-06-2020,13618
01-07-2020,14220
02-07-2020,14574
03-07-2020,14948
04-07-2020,15281
05-07-2020,15640
06-07-2020,15928
07-07-2020,16278
08-07-2020,16575
09-07-2020,16866
10-07-2020,17070
11-07-2020,17620
12-07-2020,17869
13-07-2020,18103
14-07-2020,18630
15-07-2020,19161
16-07-2020,19502
17-07-2020,19970
18-07-2020,20626
19-07-2020,21144
20-07-2020,21730
21-07-2020,22195
22-07-2020,22744
23-07-2020,23364
24-07-2020,23815
25-07-2020,24547
26-07-2020,25306
27-07-2020,25353
28-07-2020,26123
29-07-2020,27202
30-07-2020,27569
31-07-2020,28385
01-08-2020,29035
02-08-2020,29977
03-08-2020,30710
04-08-2020,31458
05-08-2020,32832
06-08-2020,33849
07-08-2020,35131
08-08-2020,36195
09-08-2020,37163
10-08-2020,38235
11-08-2020,39060
12-08-2020,40399
13-08-2020,41648
14-08-2020,41819
15-08-2020,43897
16-08-2020,45254
17-08-2020,46604
18-08-2020,47654
19-08-2020,48960
20-08-2020,49963
21-08-2020,51190
22-08-2020,52496
23-08-2020,54144
24-08-2020,55324
25-08-2020,56600
26-08-2020,58126
27-08-2020,59579
28-08-2020,60585
29-08-2020,62033
30-08-2020,62971
31-08-2020,65093
01-09-2020,66812
02-09-2020,68124
03-09-2020,70674
04-09-2020,71220
05-09-2020,71899
06-09-2020,73245
07-09-2020,74861
08-09-2020,76427
09-09-2020,77872
10-09-2020,79450
11-09-2020,80482
12-09-2020,81970
13-09-2020,82902
14-09-2020,84518
15-09-2020,86162
16-09-2020,87873
17-09-2020,89352
18-09-2020,90685
19-09-2020,92265
20-09-2020,93805
21-09-2020,95469
22-09-2020,97284
23-09-2020,98812
24-09-2020,100365
25-09-2020,102330
26-09-2020,104288
27-09-2020,105994
28-09-2020,107718
29-09-2020,109472
30-09-2020,111272
01-10-2020,113225
02-10-2020,115178
03-10-2020,117238
04-10-2020,119241
05-10-2020,121331
06-10-2020,123421
07-10-2020,125448
08-10-2020,127526
09-10-2020,129618
10-10-2020,131766
11-10-2020,133918
12-10-2020,135990
13-10-2020,137848
14-10-2020,139616
15-10-2020,141835
16-10-2020,143984
17-10-2020,146185
18-10-2020,148291
19-10-2020,150379
20-10-2020,152573
21-10-2020,155095
22-10-2020,157960
23-10-2020,160614
24-10-2020,162981
25-10-2020,165496
26-10-2020,167736
27-10-2020,169962
28-10-2020,172028
29-10-2020,174044
30-10-2020,175977
31-10-2020,178064
01-11-2020,179984
02-11-2020,181575
03-11-2020,182680
04-11-2020,183899
05-11-2020,185722
06-11-2020,187544
07-11-2020,189354
08-11-2020,191132
09-11-2020,192945
10-11-2020,194629
11-11-2020,196338
12-11-2020,198139
13-11-2020,199943
14-11-2020,201770
15-11-2020,203524
16-11-2020,205414
17-11-2020,207224
18-11-2020,209058
19-11-2020,210779
20-11-2020,212623
21-11-2020,214616
22-11-2020,216579
23-11-2020,218583
24-11-2020,220871
25-11-2020,223085
26-11-2020,225229
27-11-2020,227408
28-11-2020,229602
29-11-2020,231780
30-11-2020,234336
01-12-2020,237098
02-12-2020,240105
03-12-2020,243340
04-12-2020,246572
05-12-2020,249713
06-12-2020,252911
07-12-2020,255729
08-12-2020,258393
09-12-2020,260773
10-12-2020,263350
11-12-2020,265689
12-12-2020,268457
13-12-2020,270650
14-12-2020,272118
15-12-2020,273784
17-12-2020,277743
18-12-2020,279717
19-12-2020,281372
20-12-2020,282631
21-12-2020,283957
22-12-2020,285322
23-12-2020,286481
24-12-2020,287418
25-12-2020,288388
26-12-2020,289375
27-12-2020,290365
28-12-2020,291533
29-12-2020,292739
30-12-2020,293888
31-12-2020,295030
03-01-2021,297819
04-01-2021,298620
05-01-2021,299375
06-01-2021,300126
07-01-2021,300690
08-01-2021,301425
09-01-2021,301962
10-01-2021,303060
11-01-2021,303536
12-01-2021,304104
13-01-2021,304779
14-01-2021,305569
15-01-2021,305953
16-01-2021,306330
17-01-2021,306888
18-01-2021,307384
19-01-2021,308010
20-01-2021,308547
21-01-2021,308985
22-01-2021,309391
23-01-2021,309807
24-01-2021,310279
25-01-2021,310747
27-01-2021,311374
28-01-2021,311679
29-01-2021,311867
30-01-2021,312132
31-01-2021,312370
01-02-2021,312564
02-02-2021,312873
03-02-2021,313108
04-02-2021,313304
05-02-2021,313496
06-02-2021,313669
07-02-2021,313819
08-02-2021,313957
09-02-2021,314050
10-02-2021,314175
11-02-2021,314264
12-02-2021,314438
13-02-2021,314523
14-02-2021,314630
15-02-2021,314733
16-02-2021,314859
17-02-2021,315027
18-02-2021,315135
19-02-2021,315212
20-02-2021,315310
21-02-2021,315376
22-02-2021,315513
23-02-2021,315635
24-02-2021,315722
25-02-2021,315812
26-02-2021,315936
27-02-2021,316061
01-03-2021,316241
02-03-2021,316364
03-03-2021,316430
04-03-2021,316515
06-03-2021,316750
07-03-2021,316864
08-03-2021,316988
09-03-2021,317039
10-03-2021,317138
11-03-2021,317257
13-03-2021,317487
14-03-2021,317601
15-03-2021,317726
16-03-2021,317858
17-03-2021,318009
18-03-2021,318132
19-03-2021,318284
20-03-2021,318586
21-03-2021,318842
22-03-2021,319041
23-03-2021,319217
24-03-2021,319437
25-03-2021,319695
27-03-2021,320199
28-03-2021,320426
29-03-2021,320704
30-03-2021,320971
31-03-2021,321275
01-04-2021,321668
02-04-2021,322114
03-04-2021,322613
04-04-2021,323031
05-04-2021,323618
06-04-2021,324145
07-04-2021,324996
08-04-2021,325779
09-04-2021,326299
10-04-2021,327304
11-04-2021,327866
12-04-2021,328881
13-04-2021,330172
14-04-2021,331423
15-04-2021,333379
16-04-2021,335633
17-04-2021,338424
18-04-2021,341247
19-04-2021,344331
20-04-2021,346739
21-04-2021,349946
22-04-2021,353711
23-04-2021,357329
24-04-2021,362526
25-04-2021,367485
26-04-2021,374134
27-04-2021,380550
28-04-2021,387976
29-04-2021,396279
30-04-2021,407243
01-05-2021,417277
02-05-2021,428953
03-05-2021,440215
04-05-2021,452164
05-05-2021,466310
06-05-2021,483332
07-05-2021,499376
08-05-2021,516306
09-05-2021,533973
10-05-2021,550853
11-05-2021,564352
12-05-2021,577550
13-05-2021,590390
14-05-2021,590390
15-05-2021,603319
16-05-2021,634070
17-05-2021,658510
18-05-2021,687969
19-05-2021,713129
20-05-2021,729168
21-05-2021,745873
22-05-2021,764137
23-05-2021,779601
24-05-2021,796121
25-05-2021,812775
26-05-2021,828558
27-05-2021,841602
28-05-2021,851998
30-05-2021,871283
31-05-2021,880919
01-06-2021,888919
02-06-2021,895033
03-06-2021,901071
04-06-2021,907527
05-06-2021,911897
06-06-2021,915261
07-06-2021,919115
08-06-2021,922544
09-06-2021,925161
10-06-2021,927443
11-06-2021,929711
24-05-2020,0
25-05-2020,0
26-05-2020,0
27-05-2020,0
28-05-2020,0
29-05-2020,0
30-05-2020,0
31-05-2020,0
01-06-2020,0
02-06-2020,0
03-06-2020,0
04-06-2020,0
05-06-2020,0
06-06-2020,0
07-06-2020,0
08-06-2020,0
09-06-2020,0
10-06-2020,0
11-06-2020,0
12-06-2020,2
13-06-2020,2
14-06-2020,4
15-06-2020,4
16-06-2020,4
17-06-2020,4
18-06-2020,4
19-06-2020,5
20-06-2020,5
21-06-2020,25
22-06-2020,25
23-06-2020,29
24-06-2020,29
25-06-2020,39
26-06-2020,39
27-06-2020,39
28-06-2020,46
29-06-2020,49
30-06-2020,50
01-07-2020,52
02-07-2020,53
03-07-2020,53
04-07-2020,53
05-07-2020,58
06-07-2020,61
07-07-2020,65
08-07-2020,70
09-07-2020,71
10-07-2020,72
11-07-2020,80
12-07-2020,80
13-07-2020,81
14-07-2020,86
15-07-2020,87
16-07-2020,87
17-07-2020,88
18-07-2020,90
19-07-2020,90
20-07-2020,92
21-07-2020,92
22-07-2020,108
23-07-2020,112
24-07-2020,122
25-07-2020,142
26-07-2020,142
27-07-2020,148
28-07-2020,174
29-07-2020,186
30-07-2020,198
31-07-2020,214
01-08-2020,231
02-08-2020,269
03-08-2020,289
04-08-2020,297
05-08-2020,299
06-08-2020,303
07-08-2020,353
08-08-2020,406
09-08-2020,470
10-08-2020,494
11-08-2020,510
12-08-2020,534
13-08-2020,550
14-08-2020,581
15-08-2020,623
16-08-2020,661
17-08-2020,673
18-08-2020,701
19-08-2020,755
20-08-2020,789
21-08-2020,827
22-08-2020,834
23-08-2020,871
24-08-2020,871
25-08-2020,934
26-08-2020,1054
27-08-2020,1076
28-08-2020,1151
29-08-2020,1184
30-08-2020,1195
31-08-2020,1220
01-09-2020,1225
02-09-2020,1237
03-09-2020,1269
04-09-2020,1304
05-09-2020,1329
06-09-2020,1347
07-09-2020,1371
08-09-2020,1396
09-09-2020,1413
10-09-2020,1429
11-09-2020,1470
12-09-2020,1486
13-09-2020,1503
14-09-2020,1505
15-09-2020,1521
16-09-2020,1690
17-09-2020,1722
18-09-2020,1789
19-09-2020,1857
20-09-2020,1972
21-09-2020,1975
22-09-2020,1986
23-09-2020,2009
24-09-2020,2023
25-09-2020,2054
26-09-2020,2075
27-09-2020,2097
28-09-2020,2146
29-09-2020,2164
30-09-2020,2235
01-10-2020,2303
02-10-2020,2375
03-10-2020,2409
04-10-2020,2448
05-10-2020,2480
06-10-2020,2547
07-10-2020,2587
08-10-2020,2615
09-10-2020,2650
10-10-2020,2721
11-10-2020,2816
12-10-2020,2920
13-10-2020,2925
14-10-2020,3014
15-10-2020,3075
16-10-2020,3129
17-10-2020,3177
18-10-2020,3233
19-10-2020,3265
20-10-2020,3276
21-10-2020,3326
22-10-2020,3361
23-10-2020,3410
24-10-2020,3465
25-10-2020,3490
26-10-2020,3525
27-10-2020,3530
28-10-2020,3534
29-10-2020,3545
30-10-2020,3558
31-10-2020,3591
01-11-2020,3617
02-11-2020,3651
03-11-2020,3655
04-11-2020,3660
05-11-2020,3740
06-11-2020,3778
07-11-2020,3786
08-11-2020,3805
09-11-2020,3894
10-11-2020,3910
11-11-2020,3923
12-11-2020,3971
13-11-2020,4019
14-11-2020,4036
15-11-2020,4073
16-11-2020,4125
17-11-2020,4137
18-11-2020,4144
19-11-2020,4182
20-11-2020,4218
21-11-2020,4271
22-11-2020,4304
23-11-2020,4345
24-11-2020,4406
25-11-2020,4437
26-11-2020,4481
27-11-2020,4501
28-11-2020,4541
29-11-2020,4572
30-11-2020,4609
01-12-2020,4632
02-12-2020,4637
03-12-2020,4661
04-12-2020,4669
05-12-2020,4677
06-12-2020,4686
07-12-2020,4695
08-12-2020,4715
09-12-2020,4735
10-12-2020,4754
11-12-2020,4779
12-12-2020,4810
13-12-2020,4834
14-12-2020,4864
15-12-2020,4919
17-12-2020,4971
18-12-2020,4990
19-12-2020,5012
20-12-2020,5037
21-12-2020,5075
22-12-2020,5092
23-12-2020,5108
24-12-2020,5110
25-12-2020,5119
26-12-2020,5142
27-12-2020,5157
28-12-2020,5173
29-12-2020,5188
30-12-2020,5201
31-12-2020,5218
03-01-2021,5252
04-01-2021,5285
05-01-2021,5307
06-01-2021,5316
07-01-2021,5358
08-01-2021,5371
09-01-2021,5457
10-01-2021,5486
11-01-2021,5508
12-01-2021,5538
13-01-2021,5554
14-01-2021,5564
15-01-2021,5719
16-01-2021,5731
17-01-2021,5741
18-01-2021,5747
19-01-2021,5756
20-01-2021,5765
21-01-2021,5766
22-01-2021,5783
23-01-2021,5792
24-01-2021,5802
25-01-2021,5811
27-01-2021,5841
28-01-2021,5844
29-01-2021,5847
30-01-2021,5855
31-01-2021,5861
01-02-2021,5870
02-02-2021,5874
03-02-2021,5876
04-02-2021,5877
05-02-2021,5886
06-02-2021,5893
07-02-2021,5898
08-02-2021,5905
09-02-2021,5908
10-02-2021,5912
11-02-2021,5916
12-02-2021,5916
13-02-2021,5920
14-02-2021,5922
15-02-2021,5927
16-02-2021,5929
17-02-2021,5930
18-02-2021,5932
19-02-2021,5933
20-02-2021,5938
21-02-2021,5940
22-02-2021,5945
23-02-2021,5948
24-02-2021,5950
25-02-2021,5950
26-02-2021,5955
27-02-2021,5955
01-03-2021,5964
02-03-2021,5965
03-03-2021,5975
04-03-2021,5986
06-03-2021,5987
07-03-2021,5988
08-03-2021,5989
09-03-2021,5989
10-03-2021,5990
11-03-2021,5994
13-03-2021,5994
14-03-2021,6002
15-03-2021,6003
16-03-2021,6008
17-03-2021,6012
18-03-2021,6013
19-03-2021,6013
20-03-2021,6015
21-03-2021,6016
22-03-2021,6017
23-03-2021,6022
24-03-2021,6031
25-03-2021,6032
27-03-2021,6039
28-03-2021,6041
29-03-2021,6048
30-03-2021,6049
31-03-2021,6050
01-04-2021,6053
02-04-2021,6060
03-04-2021,6064
04-04-2021,6068
05-04-2021,6071
06-04-2021,6071
07-04-2021,6085
08-04-2021,6086
09-04-2021,6090
10-04-2021,6092
11-04-2021,6099
12-04-2021,6100
13-04-2021,6113
14-04-2021,6124
15-04-2021,6127
16-04-2021,6132
17-04-2021,6142
18-04-2021,6150
19-04-2021,6161
20-04-2021,6165
21-04-2021,6172
22-04-2021,6174
23-04-2021,6193
24-04-2021,6207
25-04-2021,6223
26-04-2021,6234
27-04-2021,6261
28-04-2021,6302
29-04-2021,6328
30-04-2021,6354
01-05-2021,6373
02-05-2021,6416
03-05-2021,6484
04-05-2021,6595
05-05-2021,6617
06-05-2021,6714
07-05-2021,6769
08-05-2021,6893
09-05-2021,6958
10-05-2021,7074
11-05-2021,7215
12-05-2021,7249
13-05-2021,7343
14-05-2021,7343
15-05-2021,7485
16-05-2021,7857
17-05-2021,8109
18-05-2021,8333
19-05-2021,8427
20-05-2021,8649
21-05-2021,8865
22-05-2021,9126
23-05-2021,9393
24-05-2021,9591
25-05-2021,9817
26-05-2021,9904
27-05-2021,10145
28-05-2021,10370
30-05-2021,10829
31-05-2021,10960
01-06-2021,11043
02-06-2021,11377
03-06-2021,11513
04-06-2021,11718
05-06-2021,12002
06-06-2021,12285
07-06-2021,12532
08-06-2021,12846
09-06-2021,13132
10-06-2021,13511
11-06-2021,13624
12-03-2020,0
13-03-2020,0
14-03-2020,0
15-03-2020,0
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
03-04-2020,
01-05-2020,0
02-05-2020,0
03-05-2020,0
16-05-2020,0
17-05-2020,0
18-05-2020,0
19-05-2020,0
20-05-2020,0
21-05-2020,0
22-05-2020,0
23-05-2020,0
24-05-2020,0
25-05-2020,0
26-05-2020,0
27-05-2020,0
28-05-2020,0
29-05-2020,0
30-05-2020,0
31-05-2020,0
01-06-2020,0
02-06-2020,0
03-06-2020,0
04-06-2020,0
05-06-2020,0
06-06-2020,0
07-06-2020,0
08-06-2020,0
09-06-2020,0
10-06-2020,0
11-06-2020,0
12-06-2020,0
13-06-2020,0
14-06-2020,0
15-06-2020,0
16-06-2020,0
17-06-2020,0
18-06-2020,0
19-06-2020,0
20-06-2020,0
21-06-2020,0
22-06-2020,0
23-06-2020,0
24-06-2020,0
25-06-2020,0
26-06-2020,0
27-06-2020,0
28-06-2020,0
29-06-2020,0
30-06-2020,0
01-07-2020,0
02-07-2020,0
03-07-2020,0
04-07-2020,0
05-07-2020,0
06-07-2020,0
07-07-2020,0
08-07-2020,0
09-07-2020,0
10-07-2020,0
11-07-2020,0
12-07-2020,0
13-07-2020,0
14-07-2020,0
15-07-2020,0
16-07-2020,0
17-07-2020,0
18-07-2020,0
12-03-2020,0
13-03-2020,0
14-03-2020,0
15-03-2020,0
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,1
20-03-2020,1
21-03-2020,1
22-03-2020,1
23-03-2020,1
24-03-2020,1
25-03-2020,1
26-03-2020,1
27-03-2020,1
28-03-2020,2
29-03-2020,2
30-03-2020,4
31-03-2020,4
01-04-2020,4
02-04-2020,6
03-04-2020,6
04-04-2020,6
05-04-2020,6
06-04-2020,8
07-04-2020,8
08-04-2020,19
09-04-2020,21
10-04-2020,21
11-04-2020,44
12-04-2020,44
13-04-2020,50
14-04-2020,58
15-04-2020,81
16-04-2020,118
17-04-2020,180
18-04-2020,283
19-04-2020,365
20-04-2020,411
21-04-2020,457
22-04-2020,635
23-04-2020,662
24-04-2020,752
25-04-2020,866
26-04-2020,960
27-04-2020,1020
28-04-2020,1101
29-04-2020,1168
30-04-2020,1210
01-05-2020,1258
02-05-2020,1312
03-05-2020,1341
04-05-2020,1379
05-05-2020,1409
06-05-2020,1485
07-05-2020,1516
08-05-2020,1547
09-05-2020,1605
10-05-2020,1824
11-05-2020,1959
12-05-2020,2051
13-05-2020,2134
14-05-2020,2176
15-05-2020,2240
16-05-2020,2599
17-05-2020,3538
18-05-2020,4172
19-05-2020,4406
20-05-2020,4895
21-05-2020,5882
22-05-2020,6282
23-05-2020,7128
24-05-2020,7491
25-05-2020,8324
26-05-2020,8731
27-05-2020,9342
28-05-2020,9909
29-05-2020,10548
30-05-2020,11313
31-05-2020,12000
01-06-2020,12757
02-06-2020,13170
03-06-2020,13706
04-06-2020,14316
05-06-2020,14902
06-06-2020,15762
07-06-2020,16395
08-06-2020,16999
09-06-2020,17527
10-06-2020,18325
11-06-2020,19333
12-06-2020,20705
13-06-2020,22047
14-06-2020,23409
15-06-2020,24547
16-06-2020,25344
17-06-2020,26782
18-06-2020,27624
19-06-2020,28641
20-06-2020,30271
21-06-2020,31316
22-06-2020,32754
23-06-2020,34112
24-06-2020,35339
25-06-2020,37763
26-06-2020,39999
27-06-2020,41357
28-06-2020,44094
29-06-2020,45537
30-06-2020,47749
01-07-2020,50074
02-07-2020,52926
03-07-2020,56021
04-07-2020,58378
05-07-2020,60592
06-07-2020,62778
07-07-2020,66571
08-07-2020,71116
09-07-2020,74167
10-07-2020,78161
11-07-2020,82324
12-07-2020,85915
13-07-2020,89532
14-07-2020,92567
15-07-2020,97310
16-07-2020,102310
17-07-2020,107416
18-07-2020,110807
19-07-2020,113856
20-07-2020,117915
21-07-2020,121776
22-07-2020,126670
23-07-2020,131583
24-07-2020,136793
25-07-2020,143297
26-07-2020,151055
27-07-2020,156526
28-07-2020,162249
29-07-2020,166956
30-07-2020,172883
31-07-2020,178178
01-08-2020,183956
02-08-2020,190966
03-08-2020,196483
04-08-2020,202283
05-08-2020,208784
06-08-2020,214815
07-08-2020,221087
08-08-2020,227575
09-08-2020,232618
10-08-2020,238638
11-08-2020,244675
12-08-2020,250680
13-08-2020,256313
14-08-2020,261459
15-08-2020,267015
16-08-2020,272251
17-08-2020,278270
18-08-2020,283937
19-08-2020,289787
20-08-2020,296171
21-08-2020,301913
22-08-2020,307677
23-08-2020,313280
24-08-2020,319327
25-08-2020,325456
26-08-2020,332454
27-08-2020,338060
28-08-2020,343930
29-08-2020,349682
30-08-2020,355727
31-08-2020,362133
01-09-2020,368141
02-09-2020,374172
03-09-2020,380063
04-09-2020,386173
05-09-2020,392507
06-09-2020,398366
07-09-2020,404186
08-09-2020,410116
09-09-2020,416715
10-09-2020,423231
11-09-2020,429416
12-09-2020,435422
13-09-2020,441649
14-09-2020,447366
15-09-2020,453165
16-09-2020,458900
17-09-2020,464668
18-09-2020,470192
19-09-2020,475717
20-09-2020,481273
21-09-2020,486479
22-09-2020,491971
23-09-2020,497377
24-09-2020,502740
25-09-2020,508210
26-09-2020,513836
27-09-2020,519448
28-09-2020,525154
29-09-2020,530708
30-09-2020,536209
01-10-2020,541819
02-10-2020,547335
03-10-2020,552938
04-10-2020,558534
05-10-2020,564092
06-10-2020,569664
07-10-2020,575212
08-10-2020,580736
09-10-2020,586454
10-10-2020,591811
11-10-2020,597033
12-10-2020,602038
13-10-2020,607203
14-10-2020,612320
15-10-2020,617403
16-10-2020,622458
17-10-2020,627703
18-10-2020,632708
19-10-2020,637637
20-10-2020,642152
21-10-2020,646555
22-10-2020,650856
23-10-2020,655170
24-10-2020,659432
25-10-2020,663456
26-10-2020,667475
27-10-2020,671489
28-10-2020,675518
29-10-2020,679377
30-10-2020,683464
31-10-2020,687388
01-11-2020,691236
02-11-2020,694880
